OpCode,Drop,Rig,Region,Island,Lat,Long,Depth,Family,Genus,Species,Code,Number,Activity,Comment,Frame,Time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),TapeReader
BIOT_7097_EGMT_085_RIG4,85,RIG4,Egmont,Ile Des Rats,06 38.452,71 18.744,7.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,24104,31.1228,920.442,7.583,6.325,3584.059,20.151,2.607,20.766,-1155.478,-435.122,-3364.671,Lauren Peel
BIOT_7097_EGMT_085_RIG4,85,RIG4,Egmont,Ile Des Rats,06 38.452,71 18.744,7.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,24117,31.13,921.747,5.668,4.061,2620.371,18.898,20.379,7.457,836.502,-143.355,-2479.124,Lauren Peel
BIOT_7097_EGMT_085_RIG4,85,RIG4,Egmont,Ile Des Rats,06 38.452,71 18.744,7.0 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,Female,29395,34.0652,1035.051,4.889,2.944,2540.888,12.282,20.388,8.589,-363.947,-399.616,-2482.733,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Passing,,10318,5.738,911.202,21.545,15.616,4972.008,23.691,23.97,4.3,-1880.942,-673.178,-4552.994,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Passing,,10927,6.0766,849.211,33.77,3.256,6589.034,11.836,24.153,11.451,1329.308,-244.047,-6448.934,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,25649,49.6997,804.623,5.727,9.654,3517.371,11.641,8.027,17.786,649.987,-285.071,-3445.018,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,25713,49.7353,919.9,10.445,6.302,3110.219,19.098,35.749,10.337,988.398,242.017,-2939.041,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male; Damaged caudal fin,25768,49.7659,983.345,5.818,5.688,2928.941,15.092,15.28,11.092,704.581,-291.802,-2827.917,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,25830,49.8004,888.701,8.614,9.524,2973.555,24.697,32.149,15.365,-1180.965,-385.9,-2701.561,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,25894,49.8359,862.687,2.053,2.545,1879.1,6.228,7.69,10.766,-52.781,-196.888,-1868.012,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,26171,49.99,1019.75,4.199,7.008,2052.524,13.487,28.544,10.778,453.897,-152.099,-1995.92,Lauren Peel
BIOT_7097_EGMT_086_RIG6,86,RIG6,Egmont,Ile Lubine,06 39.761,71 18.791,7.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,27489,50.7229,1026.856,3.54,12.574,2227.338,19.665,10.474,11.667,-682.338,-310.217,-2097.43,Lauren Peel
BIOT_7097_EGMT_087_RIG5,87,RIG5,Egmont,Ile Lubine,06 39.882,71 18.922,9.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,25519,49.6274,777.164,7.608,8.953,3193.514,25.589,11.335,6.866,1379.287,6.559,-2880.288,Lauren Peel
BIOT_7097_EGMT_087_RIG5,87,RIG5,Egmont,Ile Lubine,06 39.882,71 18.922,9.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,25654,49.7025,843.634,2.959,17.936,2522.709,8.586,4.395,0.841,285.682,-245.425,-2494.436,Lauren Peel
BIOT_7097_EGMT_087_RIG5,87,RIG5,Egmont,Ile Lubine,06 39.882,71 18.922,9.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,25677,49.7153,622.152,5.931,8.868,2784.65,24.389,12.873,0.575,1148.338,-59.395,-2536.152,Lauren Peel
BIOT_7097_EGMT_087_RIG5,87,RIG5,Egmont,Ile Lubine,06 39.882,71 18.922,9.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,25798,49.7826,717.055,6.706,9.476,2727.449,24.297,24.888,1.372,1114.306,133.401,-2485.861,Lauren Peel
BIOT_7097_EGMT_087_RIG5,87,RIG5,Egmont,Ile Lubine,06 39.882,71 18.922,9.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,25882,49.8293,715.972,5.822,13.265,3027.459,17.94,7.927,4.563,918.756,-159.51,-2880.269,Lauren Peel
BIOT_7097_EGMT_088_RIG4,88,RIG4,Egmont,Ile Lubine,06 39.995,71 19.055,8.3 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,Female,2437,36.7912,963.925,4.315,32.756,2598.443,12.993,11.401,2.057,575.181,-102.376,-2531.914,Lauren Peel
BIOT_7097_EGMT_088_RIG4,88,RIG4,Egmont,Ile Lubine,06 39.995,71 19.055,8.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,24479,49.049,1029.036,4.536,25.959,2418.34,20.685,6.677,5.829,840.847,150.653,-2262.443,Lauren Peel
BIOT_7097_EGMT_088_RIG4,88,RIG4,Egmont,Ile Lubine,06 39.995,71 19.055,8.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Female,25619,49.683,1187.518,3.459,15.981,2323.193,9.477,10.323,13.221,382.51,0.301,-2291.487,Lauren Peel
BIOT_7097_EGMT_088_RIG4,88,RIG4,Egmont,Ile Lubine,06 39.995,71 19.055,8.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,25968,49.8771,1124.151,10.158,32.255,2866.141,19.598,42.326,4.273,-861.548,426.526,-2700.107,Lauren Peel
BIOT_7097_EGMT_089_RIG3,89,RIG3,Egmont,Ile Lubine,06 40.091,71 19.202,7.4 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Passing,,24552,31.3719,1291.229,32.097,131.402,6476.788,18.858,17.999,6.42,2093.382,22.289,-6129.114,Lauren Peel
BIOT_7097_EGMT_089_RIG3,89,RIG3,Egmont,Ile Lubine,06 40.091,71 19.202,7.4 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,10342,41.1873,946.149,5.493,80.344,3156.24,14.194,3.603,1.64,772.546,45.825,-3059.889,Lauren Peel
BIOT_7097_EGMT_090_RIG2,90,RIG2,Egmont,Ile Lubine,06 40.226,71 19.347,9.2 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Passing,,17999,10.0095,835.044,5.419,7.713,4887.922,5.557,2.451,7.888,-205.338,426.505,-4864.947,Lauren Peel
BIOT_7097_EGMT_090_RIG2,90,RIG2,Egmont,Ile Lubine,06 40.226,71 19.347,9.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,21846,47.5848,835.409,2.908,7.246,2923.515,4.128,0.48,7.067,-75.178,196.569,-2915.93,Lauren Peel
BIOT_7097_EGMT_090_RIG2,90,RIG2,Egmont,Ile Lubine,06 40.226,71 19.347,9.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,21929,47.631,872.479,5.796,5.223,2012.609,14.586,49.47,9.813,-505.797,32.41,-1947.745,Lauren Peel
BIOT_7097_EGMT_090_RIG2,90,RIG2,Egmont,Ile Lubine,06 40.226,71 19.347,9.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Damaged caudal fin,21960,47.6482,910.639,1.513,2.715,1424.056,6.653,10.654,21.537,-164.625,10.876,-1414.467,Lauren Peel
BIOT_7097_EGMT_090_RIG2,90,RIG2,Egmont,Ile Lubine,06 40.226,71 19.347,9.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,21990,47.6649,938.267,4.689,2.559,2456.803,6.345,21.518,7.564,87.508,257.014,-2441.755,Lauren Peel
BIOT_7097_EGMT_090_RIG2,90,RIG2,Egmont,Ile Lubine,06 40.226,71 19.347,9.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,22008,47.6749,872.327,1.876,4.469,1684.43,8.754,4.961,1.703,-251.816,48.021,-1664.809,Lauren Peel
BIOT_7097_EGMT_090_RIG2,90,RIG2,Egmont,Ile Lubine,06 40.226,71 19.347,9.2 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,,17198,62.7177,1444.91,6.854,10.863,4029.763,5.074,6.85,6.692,267.358,235.671,-4013.972,Lauren Peel
BIOT_7097_EGMT_091_RIG2,91,RIG2,Egmont,Ile Carre Pate,06 40.519,71 20.548,11.6 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,,24485,13.6164,889.62,4.593,2.209,2234.058,16.396,26.487,1.308,-600.99,191.06,-2143.203,Lauren Peel
BIOT_7097_EGMT_091_RIG2,91,RIG2,Egmont,Ile Carre Pate,06 40.519,71 20.548,11.6 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Scratch over head,31131,35.0306,692.439,13.233,19.068,4077.206,27.148,23.291,6.246,-1673.789,812.087,-3628.023,Lauren Peel
BIOT_7097_EGMT_091_RIG2,91,RIG2,Egmont,Ile Carre Pate,06 40.519,71 20.548,11.6 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,12845,42.5792,919.325,3.683,6.092,2454.014,13.389,8.034,1.531,564.703,63.316,-2387.318,Lauren Peel
BIOT_7097_EGMT_091_RIG2,91,RIG2,Egmont,Ile Carre Pate,06 40.519,71 20.548,11.6 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,12874,42.5954,814.698,20.854,15.397,5074.775,23.604,25.785,7.738,-1624.678,1220.418,-4650.198,Lauren Peel
BIOT_7097_EGMT_091_RIG2,91,RIG2,Egmont,Ile Carre Pate,06 40.519,71 20.548,11.6 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,12875,42.5959,683.325,2.787,3.009,1575.88,10.825,33.301,3.623,-150.118,255.066,-1547.839,Lauren Peel
BIOT_7097_EGMT_091_RIG2,91,RIG2,Egmont,Ile Carre Pate,06 40.519,71 20.548,11.6 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Attracted,Female,9252,58.2989,673.16,5.458,1.057,3220.656,15.284,4.736,0.387,-810.342,253.149,-3106.749,Lauren Peel
BIOT_7097_EGMT_092_RIG3,92,RIG3,Egmont,Ile Carre Pate,06 40.483,71 20.722,11.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,12753,7.0921,1055.94,2.846,67.404,2031.73,13.43,0.095,0.6,-468.295,-58.039,-1976.172,Lauren Peel
BIOT_7097_EGMT_092_RIG3,92,RIG3,Egmont,Ile Carre Pate,06 40.483,71 20.722,11.5 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,,19242,46.1367,623.339,1.069,34.644,986.224,9.94,23.271,1.841,24.472,-168.473,-971.42,Lauren Peel
BIOT_7097_EGMT_092_RIG3,92,RIG3,Egmont,Ile Carre Pate,06 40.483,71 20.722,11.5 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,Male,31758,53.097,886.459,7.409,79.863,2785.256,7.798,29.211,1.326,349.768,143.076,-2759.5,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,22864,30.4332,1085.38,17.856,40.072,4209.96,11.067,32.882,4.597,-584.839,557.708,-4131.669,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,22871,30.4371,920.212,11.174,39.504,4310.821,19.978,2.094,0.567,-1389.092,489.591,-4051.408,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,22945,30.4783,842.075,11.593,31.973,3255.504,22.21,36.529,0.15,-1147.448,444.702,-3013.953,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,23052,30.5378,1185.574,16.178,37.137,4616.58,27.159,4.377,6.258,1984.339,709.173,-4107.588,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,23212,30.6267,1143.919,13.477,23.551,3578.199,24.968,35.36,9.154,-1411.137,538.542,-3243.79,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Passing,,1961,36.5265,1112.731,32.836,52.658,5820.411,21.304,30.744,2.887,-1984.268,730.938,-5422.692,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,Male,2423,36.7835,1056.992,26.609,42.108,4474.571,24.768,52.881,1.396,-1777.565,595.318,-4062.96,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,Male,15221,43.9006,2186.631,5.949,24.545,2753.424,5.308,9.577,7.054,156.989,200.614,-2741.615,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,,20306,46.7284,1544.459,14.381,33.556,3450.388,14.347,40.123,10.838,827.991,213.045,-3342.786,Lauren Peel
BIOT_7097_EGMT_093_RIG4,93,RIG4,Egmont,Ile Carre Pate,06 40.502,71 20.921,11.0 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,,20321,46.7367,1235.549,21.731,47.346,4666.167,14.054,32.247,4.291,-1061.984,395.114,-4526.498,Lauren Peel
BIOT_7097_EGMT_094_RIG5,94,RIG5,Egmont,Ile Carre Pate,06 40.548,71 21.122,9.3 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,Male,24730,31.4709,758.63,6.535,30.419,3269.765,19.14,3.782,1.38,-1066.06,-113.54,-3089.011,Lauren Peel
BIOT_7097_EGMT_094_RIG5,94,RIG5,Egmont,Ile Carre Pate,06 40.548,71 21.122,9.3 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Attracted,Female; mating scars,28305,51.1767,859.726,1.727,15.402,1435.95,5.009,15.899,5.787,-15.641,124.388,-1430.467,Lauren Peel
BIOT_7097_EGMT_095_RIG6,95,RIG6,Egmont,Ile Carre Pate,06 40.638,71 21.281,10.5 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Passing,,11308,6.2885,856.762,17.095,6.606,4554.732,11.729,25.583,10.124,881.382,-283.594,-4459.632,Lauren Peel
BIOT_7097_EGMT_095_RIG6,95,RIG6,Egmont,Ile Carre Pate,06 40.638,71 21.281,10.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,13060,7.2628,870.043,6.789,1.794,2392.087,20.189,39.254,3.321,821.697,-79.681,-2245.116,Lauren Peel
BIOT_7097_EGMT_095_RIG6,95,RIG6,Egmont,Ile Carre Pate,06 40.638,71 21.281,10.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,13094,7.2817,846.317,3.157,2.74,2843.354,10.28,1.43,6.771,-274.536,-426.726,-2797.713,Lauren Peel
BIOT_7097_EGMT_095_RIG6,95,RIG6,Egmont,Ile Carre Pate,06 40.638,71 21.281,10.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,13218,7.3507,983.753,1.733,0.929,1581.586,5.264,0.157,12.697,-142.435,27.745,-1574.915,Lauren Peel
BIOT_7097_EGMT_095_RIG6,95,RIG6,Egmont,Ile Carre Pate,06 40.638,71 21.281,10.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,13344,7.4208,908.491,3.069,2.81,2519.297,8.68,1.442,7.564,362.054,-116.025,-2490.444,Lauren Peel
BIOT_7097_EGMT_095_RIG6,95,RIG6,Egmont,Ile Carre Pate,06 40.638,71 21.281,10.5 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,,4254,55.5194,1593.575,7.788,1.808,4656.92,4.522,0.298,5.297,334.603,-151.22,-4642.421,Lauren Peel
