Name,Date,Expedition,Atoll,Site,Transect,Quadrat,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,929,1494,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,700,2335,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1126,2514,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1342,504,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1717,341,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1737,396,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1584,326,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1672,981,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1432,1771,*TURFH
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1490,1831,*TURFH
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1384,2738,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2198,441,*TURFH
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1883,1238,*TURFH
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1862,1424,*CCAH
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2154,1761,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1987,1728,*CCAH
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2267,1902,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1918,2216,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2327,2453,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,1957,2508,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2313,2642,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2708,214,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2809,1251,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2730,1441,Hard
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2496,2256,TurfsaR
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2659,1999,TurfsaR
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2617,1985,TurfsaR
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2637,2453,*TURFR
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2758,2742,*TURFR
BIOT19_EgmontSite2_T1_23m_IMG_7624.jpeg,2019-03-17,2019,Egmont,Il de rats,1,23m,,,,,,,,,,,,2597,2824,*CCAH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,373,511,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,698,743,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,513,912,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,420,928,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,293,1613,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,486,1457,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,482,2237,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,427,2088,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,765,2333,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,973,406,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,991,289,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1358,623,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1204,449,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1029,570,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1214,811,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1267,1140,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,996,1671,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,969,2503,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1269,2679,Hard
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1926,296,Hard
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1518,485,*CCAH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1652,665,Hard
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1422,1149,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1421,1297,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1779,1142,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1663,1035,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1885,1416,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1703,2457,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,1697,2108,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2242,531,Macro
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2209,949,Macro
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2191,1020,*CCAH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2461,1022,Hard
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2412,1495,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2250,2336,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2225,2375,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2142,2484,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2550,2682,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2107,3071,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2957,223,Hard
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2750,357,Hard
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,3032,735,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2854,230,Hard
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2861,543,*EMA
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2622,1090,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2763,1034,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,3043,1805,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2673,3006,Sponge
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,3218,2839,*TURFH
BIOT19_EgmontSite2_T1_25m_IMG_7635.jpeg,2019-03-17,2019,Egmont,Il de rats,1,25m,,,,,,,,,,,replaces 26m,2933,2924,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,671,608,*TURFR
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,259,474,OOQ
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,506,682,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,689,1931,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,603,2419,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,310,2166,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,788,2381,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,732,2437,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,703,2968,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,561,2548,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,648,2522,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1325,331,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1389,450,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1302,1614,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1161,1542,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1189,1614,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1240,1999,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,843,1960,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,902,2661,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1896,465,Hard
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2022,453,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1563,1607,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1783,1673,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1537,1846,*CCAH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1875,2376,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2042,2269,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2019,2167,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1788,2671,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1811,2915,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1510,2609,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,1890,2790,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2468,287,Hard
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2534,213,Hard
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2201,448,Hard
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2607,593,Hard
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2410,873,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2646,1849,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2292,1608,*TURFR
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2194,1993,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2108,2153,*EMA
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2148,2659,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2936,733,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2825,185,Turfsa
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2723,1250,*TURFR
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2966,1209,*TURFR
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2968,1384,*TURFR
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2717,1623,*TURFR
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2991,1947,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,2921,2230,*TURFH
BIOT19_EgmontSite2_T1_26m_IMG_7642.jpeg,2019-03-17,2019,Egmont,Il de rats,1,26m,,,,,,,,,,,replaces 27m,3254,2230,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,425,336,*EMA
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,520,807,*TURFR
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,394,2076,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,309,2611,Hard
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,327,2666,Hard
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,284,3035,Hard
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1353,344,Hard
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,876,1117,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1194,1372,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1212,1816,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1418,1980,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1199,2567,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1097,2273,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1363,2134,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1151,3138,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1172,3035,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1266,3186,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1174,2666,*EMA
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1499,287,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1542,1336,*TURFR
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1574,1055,TurfsaR
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,2064,1060,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1971,807,MGSU
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1903,1383,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,2048,1689,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1486,2452,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1741,2134,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1861,2904,Hard
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1547,2637,*CCAH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1506,2917,Hard
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,1864,2856,Hard
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,2031,2990,*TURFH
BIOT19_EgmontSite2_T1_29m_IMG_7649.jpeg,2019-03-17,2019,Egmont,Il de rats,1,29m,,,,,,,,,,,replaces 30m,2248,741,*CCAH
